,game_date,pitch_type,pitch_name,release_speed,batter,events,zone,stand,balls,strikes,game_year,plate_x,plate_z,pitch_number,in_out
6796,2022-10-04,FF,4-Seam Fastball,92.9,649966,,14.0,R,0,0,2022,0.97,1.73,1,outside
6797,2022-10-04,KC,Knuckle Curve,80.8,543939,field_out,4.0,L,2,2,2022,-0.81,2.12,5,outside
6798,2022-10-04,KC,Knuckle Curve,82.6,543939,,9.0,L,2,1,2022,0.35,1.46,4,inside
6799,2022-10-04,FF,4-Seam Fastball,92.8,543939,,11.0,L,1,1,2022,-1.07,4.46,3,outside
6800,2022-10-04,KC,Knuckle Curve,82.6,543939,,14.0,L,0,1,2022,0.27,1.2,2,inside
6801,2022-10-04,KC,Knuckle Curve,83.2,543939,,7.0,L,0,0,2022,-0.53,1.83,1,outside
6802,2022-10-04,FF,4-Seam Fastball,92.4,592669,field_out,11.0,R,0,1,2022,-1.06,2.9,2,inside
6803,2022-10-04,KC,Knuckle Curve,82.8,592669,,5.0,R,0,0,2022,0.26,2.34,1,outside
6804,2022-10-04,FC,Cutter,91.6,592885,strikeout,2.0,L,1,2,2022,0.24,3.25,4,inside
6805,2022-10-04,FC,Cutter,92.7,592885,,3.0,L,1,1,2022,0.64,3.4,3,inside
6806,2022-10-04,FF,4-Seam Fastball,94.5,592885,,11.0,L,0,1,2022,-0.72,4.18,2,outside
6807,2022-10-04,FC,Cutter,92.4,592885,,9.0,L,0,0,2022,0.69,1.98,1,inside
6808,2022-10-04,FF,4-Seam Fastball,95.5,670712,strikeout,5.0,R,2,2,2022,0.07,2.4,5,outside
6809,2022-10-04,FF,4-Seam Fastball,94.1,670712,,5.0,R,2,1,2022,0.22,2.65,4,outside
6810,2022-10-04,FF,4-Seam Fastball,95.1,670712,,4.0,R,2,0,2022,-0.83,2.41,3,inside
6811,2022-10-04,FF,4-Seam Fastball,94.7,670712,,14.0,R,1,0,2022,1.02,1.88,2,outside
6812,2022-10-04,FF,4-Seam Fastball,94.5,670712,,14.0,R,0,0,2022,0.98,1.95,1,outside
6813,2022-10-04,CH,Changeup,85.3,553882,field_out,1.0,L,2,1,2022,-0.39,2.83,4,outside
6814,2022-10-04,FF,4-Seam Fastball,93.5,553882,,11.0,L,1,1,2022,-1.29,3.35,3,outside
6815,2022-10-04,CH,Changeup,86.1,553882,,11.0,L,0,1,2022,-0.94,3.18,2,outside
6816,2022-10-04,FF,4-Seam Fastball,93.5,553882,,2.0,L,0,0,2022,-0.27,3.3,1,outside
6817,2022-10-04,KC,Knuckle Curve,82.8,621438,double,5.0,R,0,0,2022,-0.2,2.2,1,inside
6818,2022-10-04,FF,4-Seam Fastball,94.2,669003,home_run,6.0,L,0,0,2022,0.64,2.34,1,inside
6819,2022-10-04,FF,4-Seam Fastball,94.5,669374,strikeout,11.0,R,1,2,2022,-0.45,3.43,5,inside
6820,2022-10-04,FF,4-Seam Fastball,95.4,669374,,3.0,R,1,2,2022,0.39,2.91,4,outside
6821,2022-10-04,KC,Knuckle Curve,84.4,669374,,14.0,R,1,1,2022,0.38,1.12,3,outside
6822,2022-10-04,CH,Changeup,87.1,669374,,4.0,R,1,0,2022,-0.65,2.13,2,inside
6823,2022-10-04,KC,Knuckle Curve,82.1,669374,,13.0,R,0,0,2022,-0.59,1.21,1,inside
6824,2022-10-04,KC,Knuckle Curve,84.0,649966,field_out,7.0,R,3,2,2022,-0.49,1.97,11,inside
6825,2022-10-04,KC,Knuckle Curve,85.4,649966,,13.0,R,3,2,2022,-0.02,1.05,10,inside
6826,2022-10-04,FF,4-Seam Fastball,95.7,649966,,12.0,R,3,2,2022,0.94,2.57,9,outside
6827,2022-10-04,FF,4-Seam Fastball,95.7,649966,,6.0,R,3,2,2022,0.5,2.34,8,outside
6828,2022-10-04,KC,Knuckle Curve,84.4,649966,,13.0,R,2,2,2022,-0.92,0.95,7,inside
6829,2022-10-04,KC,Knuckle Curve,83.9,649966,,7.0,R,2,2,2022,-0.77,1.93,6,inside
6830,2022-10-04,KC,Knuckle Curve,84.7,649966,,13.0,R,1,2,2022,-0.35,-0.09,5,inside
6831,2022-10-04,FF,4-Seam Fastball,95.4,649966,,2.0,R,1,2,2022,0.15,2.68,4,outside
6832,2022-10-04,FF,4-Seam Fastball,95.2,649966,,11.0,R,0,2,2022,-0.17,4.11,3,inside
6833,2022-10-04,FF,4-Seam Fastball,95.7,649966,,4.0,R,0,1,2022,-0.36,2.57,2,inside
6834,2022-10-04,FF,4-Seam Fastball,95.5,649966,,4.0,R,0,0,2022,-0.45,2.39,1,inside
6835,2022-10-04,KC,Knuckle Curve,85.2,543939,walk,14.0,L,3,2,2022,0.89,0.63,6,inside
6836,2022-10-04,FF,4-Seam Fastball,96.0,543939,,4.0,L,3,1,2022,-0.83,1.99,5,outside
6837,2022-10-04,CH,Changeup,86.1,543939,,13.0,L,2,1,2022,-1.75,2.07,4,outside
6838,2022-10-04,KC,Knuckle Curve,84.3,543939,,4.0,L,2,0,2022,-0.64,2.44,3,outside
6839,2022-10-04,CH,Changeup,85.6,543939,,13.0,L,1,0,2022,-1.74,1.93,2,outside
6840,2022-10-04,KC,Knuckle Curve,83.9,543939,,13.0,L,0,0,2022,-0.2,1.32,1,outside
6841,2022-10-04,KC,Knuckle Curve,84.9,592669,strikeout,14.0,R,2,2,2022,0.04,-0.08,6,outside
6842,2022-10-04,KC,Knuckle Curve,83.3,592669,,13.0,R,1,2,2022,-0.16,0.72,5,inside
6843,2022-10-04,FF,4-Seam Fastball,95.0,592669,,1.0,R,1,2,2022,-0.79,3.37,4,inside
6844,2022-10-04,FF,4-Seam Fastball,94.2,592669,,11.0,R,0,2,2022,-0.73,3.97,3,inside
6845,2022-10-04,KC,Knuckle Curve,85.0,592669,,13.0,R,0,1,2022,-0.29,1.3,2,inside
6846,2022-10-04,FF,4-Seam Fastball,94.4,592669,,1.0,R,0,0,2022,-0.48,3.07,1,inside
6847,2022-10-04,FC,Cutter,92.9,592885,single,1.0,L,3,2,2022,-0.3,2.84,8,outside
6848,2022-10-04,FF,4-Seam Fastball,95.9,592885,,4.0,L,3,2,2022,-0.33,2.59,7,outside
6849,2022-10-04,FF,4-Seam Fastball,96.2,592885,,4.0,L,3,2,2022,-0.45,2.67,6,outside
6850,2022-10-04,FF,4-Seam Fastball,95.0,592885,,14.0,L,2,2,2022,1.3,2.1,5,inside
6851,2022-10-04,KC,Knuckle Curve,84.2,592885,,8.0,L,2,1,2022,-0.02,1.64,4,outside
6852,2022-10-04,FC,Cutter,91.9,592885,,11.0,L,1,1,2022,-0.5,3.76,3,outside
6853,2022-10-04,FC,Cutter,90.8,592885,,11.0,L,0,1,2022,-0.28,3.69,2,outside
6854,2022-10-04,FF,4-Seam Fastball,94.4,592885,,2.0,L,0,0,2022,0.14,2.88,1,inside
6855,2022-09-28,KC,Knuckle Curve,83.1,643289,strikeout,14.0,R,1,2,2022,0.61,0.34,4,outside
6856,2022-09-28,FF,4-Seam Fastball,94.7,643289,,13.0,R,0,2,2022,-1.48,2.37,3,inside
6857,2022-09-28,FF,4-Seam Fastball,94.4,643289,,8.0,R,0,1,2022,-0.24,2.07,2,inside
6858,2022-09-28,FF,4-Seam Fastball,94.8,643289,,7.0,R,0,0,2022,-0.7,2.2,1,inside
6859,2022-09-28,FF,4-Seam Fastball,94.6,676801,single,11.0,R,0,0,2022,-0.99,2.92,1,inside
6860,2022-09-28,FC,Cutter,89.0,641820,field_out,14.0,R,2,1,2022,0.09,1.46,4,outside
6861,2022-09-28,FC,Cutter,89.8,641820,,9.0,R,2,0,2022,0.67,1.77,3,outside
6862,2022-09-28,FC,Cutter,89.6,641820,,9.0,R,1,0,2022,0.76,2.31,2,outside
6863,2022-09-28,FC,Cutter,90.6,641820,,14.0,R,0,0,2022,0.93,1.79,1,outside
6864,2022-09-28,FF,4-Seam Fastball,94.1,543877,fielders_choice_out,8.0,R,3,2,2022,0.01,1.73,7,outside
6865,2022-09-28,FF,4-Seam Fastball,93.2,543877,,11.0,R,2,2,2022,-0.49,3.68,6,inside
6866,2022-09-28,FF,4-Seam Fastball,93.1,543877,,4.0,R,2,2,2022,-0.36,2.25,5,inside
6867,2022-09-28,FF,4-Seam Fastball,93.5,543877,,1.0,R,2,1,2022,-0.31,2.85,4,inside
6868,2022-09-28,FF,4-Seam Fastball,93.7,543877,,1.0,R,2,0,2022,-0.31,3.12,3,inside
6869,2022-09-28,KC,Knuckle Curve,82.3,543877,,14.0,R,1,0,2022,0.85,1.09,2,outside
6870,2022-09-28,FF,4-Seam Fastball,93.5,543877,,13.0,R,0,0,2022,-1.13,2.0,1,inside
6871,2022-09-28,FF,4-Seam Fastball,93.1,608324,walk,11.0,R,3,1,2022,-1.2,3.22,5,inside
6872,2022-09-28,FF,4-Seam Fastball,93.3,608324,,4.0,R,3,0,2022,-0.34,2.62,4,inside
6873,2022-09-28,FF,4-Seam Fastball,92.9,608324,,3.0,R,2,0,2022,0.48,3.21,3,outside
6874,2022-09-28,FF,4-Seam Fastball,93.1,608324,,12.0,R,1,0,2022,1.29,2.97,2,outside
6875,2022-09-28,FC,Cutter,88.1,608324,,14.0,R,0,0,2022,0.19,1.05,1,outside
6876,2022-09-28,FC,Cutter,91.4,663656,field_out,5.0,L,2,0,2022,-0.04,2.84,3,outside
6877,2022-09-28,FC,Cutter,90.6,663656,,12.0,L,1,0,2022,1.4,3.06,2,inside
6878,2022-09-28,FC,Cutter,90.9,663656,,11.0,L,0,0,2022,-0.87,4.59,1,outside
6879,2022-09-28,FC,Cutter,88.0,649557,field_out,9.0,R,0,1,2022,0.51,2.11,2,outside
6880,2022-09-28,FC,Cutter,89.1,649557,,8.0,R,0,0,2022,0.11,2.01,1,outside
6881,2022-09-28,KC,Knuckle Curve,83.3,665161,single,8.0,R,0,0,2022,0.06,1.99,1,outside
6882,2022-09-28,FF,4-Seam Fastball,94.7,455117,strikeout,11.0,R,2,2,2022,-1.72,2.84,6,inside
6883,2022-09-28,FF,4-Seam Fastball,94.1,455117,,6.0,R,2,2,2022,0.28,2.22,5,outside
6884,2022-09-28,FF,4-Seam Fastball,93.0,455117,,11.0,R,1,2,2022,-0.68,4.33,4,inside
6885,2022-09-28,KC,Knuckle Curve,83.4,455117,,8.0,R,1,1,2022,-0.03,1.45,3,inside
6886,2022-09-28,FF,4-Seam Fastball,93.0,455117,,1.0,R,1,0,2022,-0.72,3.22,2,inside
6887,2022-09-28,FF,4-Seam Fastball,92.8,455117,,11.0,R,0,0,2022,-1.21,2.45,1,inside
6888,2022-09-28,FF,4-Seam Fastball,95.3,643289,field_out,2.0,R,3,2,2022,0.03,3.0,7,outside
6889,2022-09-28,FC,Cutter,87.1,643289,,2.0,R,3,2,2022,-0.23,3.08,6,inside
6890,2022-09-28,KC,Knuckle Curve,83.0,643289,,9.0,R,2,2,2022,0.83,1.77,5,outside
6891,2022-09-28,FF,4-Seam Fastball,94.4,643289,,12.0,R,1,2,2022,1.38,3.02,4,outside
6892,2022-09-28,KC,Knuckle Curve,83.3,643289,,8.0,R,1,1,2022,0.12,1.58,3,outside
6893,2022-09-28,KC,Knuckle Curve,83.6,643289,,4.0,R,1,0,2022,-0.74,2.22,2,inside
6894,2022-09-28,FF,4-Seam Fastball,94.2,643289,,11.0,R,0,0,2022,-0.58,3.9,1,inside
6895,2022-09-28,FC,Cutter,90.4,676801,home_run,6.0,R,0,0,2022,0.29,2.64,1,outside
6896,2022-09-28,KC,Knuckle Curve,82.4,641820,double,13.0,R,1,2,2022,-0.54,1.02,4,inside
6897,2022-09-28,KC,Knuckle Curve,82.7,641820,,13.0,R,0,2,2022,-0.1,1.48,3,inside
6898,2022-09-28,FF,4-Seam Fastball,94.5,641820,,6.0,R,0,1,2022,0.65,2.91,2,outside
6899,2022-09-28,KC,Knuckle Curve,83.8,641820,,6.0,R,0,0,2022,0.49,2.3,1,outside
6900,2022-09-28,FF,4-Seam Fastball,94.2,543877,strikeout,11.0,R,1,2,2022,-0.24,4.07,4,inside
6901,2022-09-28,KC,Knuckle Curve,83.3,543877,,2.0,R,1,1,2022,-0.02,2.98,3,inside
6902,2022-09-28,KC,Knuckle Curve,83.0,543877,,6.0,R,1,0,2022,0.64,2.16,2,outside
6903,2022-09-28,FF,4-Seam Fastball,94.0,543877,,11.0,R,0,0,2022,-1.23,3.3,1,inside
6904,2022-09-28,FF,4-Seam Fastball,94.7,608324,field_out,1.0,R,3,2,2022,-0.44,3.02,7,inside
6905,2022-09-28,FF,4-Seam Fastball,94.5,608324,,12.0,R,2,2,2022,0.92,2.73,6,outside
6906,2022-09-28,FF,4-Seam Fastball,93.0,608324,,11.0,R,1,2,2022,-0.56,5.49,5,inside
6907,2022-09-28,FF,4-Seam Fastball,94.8,608324,,8.0,R,1,2,2022,0.12,2.03,4,outside
6908,2022-09-28,KC,Knuckle Curve,82.5,608324,,8.0,R,1,1,2022,0.1,1.98,3,outside
6909,2022-09-28,FF,4-Seam Fastball,93.0,608324,,11.0,R,0,1,2022,-0.89,3.1,2,inside
6910,2022-09-28,KC,Knuckle Curve,82.4,608324,,1.0,R,0,0,2022,-0.33,2.64,1,inside
6911,2022-09-28,FC,Cutter,90.7,663656,strikeout,6.0,L,0,2,2022,0.81,2.59,3,inside
6912,2022-09-28,FF,4-Seam Fastball,94.4,663656,,2.0,L,0,1,2022,-0.2,3.37,2,outside
6913,2022-09-28,FC,Cutter,91.3,663656,,6.0,L,0,0,2022,0.61,2.76,1,inside
6914,2022-09-28,KC,Knuckle Curve,83.7,649557,field_out,9.0,R,1,0,2022,0.63,1.8,2,outside
6915,2022-09-28,KC,Knuckle Curve,83.9,649557,,14.0,R,0,0,2022,1.21,1.17,1,outside
6916,2022-09-28,FC,Cutter,89.2,665161,field_out,9.0,R,2,2,2022,0.5,1.83,10,outside
6917,2022-09-28,KC,Knuckle Curve,82.0,665161,,8.0,R,2,2,2022,0.02,1.68,9,outside
6918,2022-09-28,FC,Cutter,88.1,665161,,14.0,R,1,2,2022,1.93,0.85,8,outside
6919,2022-09-28,FF,4-Seam Fastball,94.3,665161,,2.0,R,1,2,2022,-0.15,3.34,7,inside
6920,2022-09-28,CH,Changeup,84.8,665161,,14.0,R,1,2,2022,0.4,1.51,6,outside
6921,2022-09-28,KC,Knuckle Curve,82.4,665161,,8.0,R,1,2,2022,-0.13,1.99,5,inside
6922,2022-09-28,KC,Knuckle Curve,83.0,665161,,13.0,R,0,2,2022,-0.01,0.14,4,inside
6923,2022-09-28,CH,Changeup,87.2,665161,,13.0,R,0,2,2022,-0.26,1.61,3,inside
6924,2022-09-28,FF,4-Seam Fastball,92.6,665161,,11.0,R,0,1,2022,-1.05,2.91,2,inside
6925,2022-09-28,FF,4-Seam Fastball,92.9,665161,,7.0,R,0,0,2022,-0.72,2.26,1,inside
6926,2022-09-28,FF,4-Seam Fastball,94.7,455117,field_out,1.0,R,2,1,2022,-0.8,2.99,4,inside
6927,2022-09-28,FF,4-Seam Fastball,94.5,455117,,11.0,R,1,1,2022,-1.11,3.08,3,inside
6928,2022-09-28,FF,4-Seam Fastball,94.5,455117,,2.0,R,1,0,2022,0.01,3.04,2,outside
6929,2022-09-28,FF,4-Seam Fastball,94.2,455117,,11.0,R,0,0,2022,-1.25,2.84,1,inside
6930,2022-09-28,FF,4-Seam Fastball,93.0,643289,grounded_into_double_play,12.0,R,0,2,2022,0.54,4.15,4,outside
6931,2022-09-28,KC,Knuckle Curve,82.5,643289,,13.0,R,0,2,2022,-0.87,2.48,3,inside
6932,2022-09-28,FF,4-Seam Fastball,92.8,643289,,11.0,R,0,1,2022,-0.94,2.94,2,inside
6933,2022-09-28,FF,4-Seam Fastball,93.3,643289,,4.0,R,0,0,2022,-0.28,2.25,1,inside
6934,2022-09-28,FC,Cutter,88.6,676801,single,9.0,R,2,0,2022,0.35,1.87,3,outside
6935,2022-09-28,FC,Cutter,87.9,676801,,14.0,R,1,0,2022,0.91,1.79,2,outside
6936,2022-09-28,FC,Cutter,89.0,676801,,12.0,R,0,0,2022,0.91,2.9,1,outside
6937,2022-09-28,KC,Knuckle Curve,82.0,641820,grounded_into_double_play,1.0,R,0,1,2022,-0.83,3.13,2,inside
6938,2022-09-28,KC,Knuckle Curve,83.2,641820,,8.0,R,0,0,2022,-0.25,2.13,1,inside
6939,2022-09-28,FC,Cutter,89.0,543877,single,9.0,R,0,1,2022,0.5,1.98,2,outside
6940,2022-09-28,KC,Knuckle Curve,84.2,543877,,5.0,R,0,0,2022,0.05,2.52,1,outside
6941,2022-09-28,FF,4-Seam Fastball,94.5,608324,strikeout,11.0,R,0,2,2022,-0.59,3.7,3,inside
6942,2022-09-28,FF,4-Seam Fastball,94.2,608324,,4.0,R,0,1,2022,-0.28,2.37,2,inside
6943,2022-09-28,FF,4-Seam Fastball,93.5,608324,,7.0,R,0,0,2022,-0.6,2.03,1,inside
6944,2022-09-28,FF,4-Seam Fastball,94.5,663656,strikeout,6.0,L,2,2,2022,0.54,2.55,5,inside
6945,2022-09-28,KC,Knuckle Curve,83.3,663656,,4.0,L,2,1,2022,-0.29,2.46,4,outside
6946,2022-09-28,FC,Cutter,90.6,663656,,14.0,L,1,1,2022,1.1,2.55,3,inside
6947,2022-09-28,KC,Knuckle Curve,82.9,663656,,14.0,L,1,0,2022,0.39,1.59,2,inside
6948,2022-09-28,FF,4-Seam Fastball,92.9,663656,,12.0,L,0,0,2022,1.04,4.18,1,inside
6949,2022-09-28,KC,Knuckle Curve,83.3,649557,field_out,8.0,R,1,1,2022,0.17,1.93,3,outside
6950,2022-09-28,FC,Cutter,89.6,649557,,14.0,R,1,0,2022,0.14,1.52,2,outside
6951,2022-09-28,KC,Knuckle Curve,83.6,649557,,14.0,R,0,0,2022,1.56,1.49,1,outside
6952,2022-09-28,FC,Cutter,88.9,665161,field_out,9.0,R,2,2,2022,0.51,1.76,7,outside
6953,2022-09-28,FF,4-Seam Fastball,95.1,665161,,14.0,R,1,2,2022,1.58,1.6,6,outside
6954,2022-09-28,KC,Knuckle Curve,83.7,665161,,14.0,R,1,2,2022,0.22,1.02,5,outside
6955,2022-09-28,KC,Knuckle Curve,82.3,665161,,4.0,R,1,2,2022,-0.74,2.52,4,inside
6956,2022-09-28,FC,Cutter,87.6,665161,,14.0,R,0,2,2022,2.14,-0.83,3,outside
6957,2022-09-28,FC,Cutter,89.0,665161,,14.0,R,0,1,2022,0.17,1.34,2,outside
6958,2022-09-28,FF,4-Seam Fastball,93.7,665161,,9.0,R,0,0,2022,0.51,1.83,1,outside
6959,2022-09-22,FF,4-Seam Fastball,93.7,572204,strikeout,11.0,R,1,2,2022,-0.14,3.78,4,inside
6960,2022-09-22,FF,4-Seam Fastball,94.4,572204,,5.0,R,1,1,2022,0.14,2.4,3,outside
6961,2022-09-22,KC,Knuckle Curve,82.4,572204,,14.0,R,0,1,2022,0.2,0.52,2,outside
6962,2022-09-22,KC,Knuckle Curve,83.1,572204,,8.0,R,0,0,2022,-0.15,2.03,1,inside
6963,2022-09-22,FF,4-Seam Fastball,93.8,666158,strikeout,11.0,L,1,2,2022,-0.11,3.99,5,outside
6964,2022-09-22,KC,Knuckle Curve,83.7,666158,,14.0,L,1,2,2022,0.18,0.97,4,inside
6965,2022-09-22,KC,Knuckle Curve,82.5,666158,,14.0,L,0,2,2022,0.36,1.25,3,inside
6966,2022-09-22,FC,Cutter,90.5,666158,,6.0,L,0,1,2022,0.33,2.42,2,inside
6967,2022-09-22,FC,Cutter,90.8,666158,,11.0,L,0,0,2022,-0.29,3.69,1,outside
6968,2022-09-22,KC,Knuckle Curve,82.1,608336,strikeout,14.0,L,2,2,2022,0.04,1.06,5,inside
6969,2022-09-22,KC,Knuckle Curve,81.6,608336,,7.0,L,2,1,2022,-0.83,2.13,4,outside
6970,2022-09-22,KC,Knuckle Curve,81.1,608336,,4.0,L,2,0,2022,-0.33,2.89,3,outside
6971,2022-09-22,KC,Knuckle Curve,81.4,608336,,14.0,L,1,0,2022,0.92,0.08,2,inside
6972,2022-09-22,CH,Changeup,82.9,608336,,14.0,L,0,0,2022,0.62,1.41,1,inside
6973,2022-09-22,FF,4-Seam Fastball,92.9,457759,strikeout,7.0,R,0,2,2022,-0.47,2.0,3,inside
6974,2022-09-22,FF,4-Seam Fastball,92.8,457759,,11.0,R,0,1,2022,-0.45,3.93,2,inside
6975,2022-09-22,FF,4-Seam Fastball,92.7,457759,,2.0,R,0,0,2022,-0.24,3.1,1,inside
6976,2022-09-22,KC,Knuckle Curve,82.6,571970,field_out,7.0,L,1,2,2022,-0.81,2.0,4,outside
6977,2022-09-22,KC,Knuckle Curve,81.7,571970,,14.0,L,0,2,2022,0.9,-0.36,3,inside
6978,2022-09-22,KC,Knuckle Curve,80.1,571970,,1.0,L,0,1,2022,-0.5,2.8,2,outside
6979,2022-09-22,KC,Knuckle Curve,79.9,571970,,6.0,L,0,0,2022,0.49,2.29,1,inside
6980,2022-09-22,FF,4-Seam Fastball,92.1,669257,field_out,12.0,R,0,2,2022,0.43,3.7,3,outside
6981,2022-09-22,KC,Knuckle Curve,81.3,669257,,6.0,R,0,1,2022,0.52,2.33,2,outside
6982,2022-09-22,FC,Cutter,89.1,669257,,6.0,R,0,0,2022,0.63,2.19,1,outside
6983,2022-09-22,FC,Cutter,90.5,518692,field_out,6.0,L,1,1,2022,0.34,2.89,3,inside
6984,2022-09-22,FC,Cutter,91.2,518692,,2.0,L,0,1,2022,0.18,3.57,2,inside
6985,2022-09-22,FF,4-Seam Fastball,93.0,518692,,6.0,L,0,0,2022,0.4,2.8,1,inside
6986,2022-09-22,FC,Cutter,89.9,607208,field_out,9.0,R,0,0,2022,0.31,1.62,1,outside
6987,2022-09-22,KC,Knuckle Curve,81.6,641355,strikeout,14.0,L,0,2,2022,0.37,0.41,3,inside
6988,2022-09-22,CH,Changeup,83.0,641355,,7.0,L,0,1,2022,-0.74,1.97,2,outside
6989,2022-09-22,KC,Knuckle Curve,80.5,641355,,13.0,L,0,0,2022,-0.31,1.58,1,outside
6990,2022-09-22,FF,4-Seam Fastball,94.5,572204,field_out,6.0,R,0,1,2022,0.54,2.68,2,outside
6991,2022-09-22,FF,4-Seam Fastball,93.9,572204,,6.0,R,0,0,2022,0.57,2.79,1,outside
6992,2022-09-22,KC,Knuckle Curve,82.3,666158,strikeout,13.0,L,0,2,2022,-0.14,0.01,3,outside
6993,2022-09-22,CH,Changeup,85.1,666158,,6.0,L,0,1,2022,0.45,2.17,2,inside
6994,2022-09-22,FF,4-Seam Fastball,93.0,666158,,11.0,L,0,0,2022,-1.07,2.73,1,outside
6995,2022-09-22,KC,Knuckle Curve,81.5,608336,strikeout,13.0,L,0,2,2022,-0.12,0.56,3,outside
6996,2022-09-22,KC,Knuckle Curve,81.4,608336,,4.0,L,0,1,2022,-0.51,2.31,2,outside
6997,2022-09-22,KC,Knuckle Curve,82.2,608336,,13.0,L,0,0,2022,-0.07,1.44,1,outside
6998,2022-09-22,FF,4-Seam Fastball,93.5,457759,field_out,1.0,R,0,1,2022,-0.35,3.24,2,inside
6999,2022-09-22,FF,4-Seam Fastball,94.8,457759,,1.0,R,0,0,2022,-0.3,3.15,1,inside
7000,2022-09-22,FC,Cutter,91.3,571970,double,12.0,L,1,2,2022,0.93,2.89,5,inside
7001,2022-09-22,KC,Knuckle Curve,84.4,571970,,8.0,L,1,2,2022,0.17,1.73,4,inside
7002,2022-09-22,KC,Knuckle Curve,84.0,571970,,14.0,L,0,2,2022,0.27,1.09,3,inside
7003,2022-09-22,KC,Knuckle Curve,83.9,571970,,9.0,L,0,1,2022,0.44,1.84,2,inside
7004,2022-09-22,KC,Knuckle Curve,83.7,571970,,5.0,L,0,0,2022,-0.11,2.28,1,outside
7005,2022-09-22,KC,Knuckle Curve,83.3,669257,triple,14.0,R,0,2,2022,0.06,1.34,3,outside
7006,2022-09-22,FF,4-Seam Fastball,95.1,669257,,9.0,R,0,1,2022,0.36,1.47,2,outside
7007,2022-09-22,FC,Cutter,91.8,669257,,5.0,R,0,0,2022,0.21,2.15,1,outside
7008,2022-09-22,FF,4-Seam Fastball,94.1,518692,field_out,13.0,L,0,2,2022,-0.9,2.7,3,outside
7009,2022-09-22,FF,4-Seam Fastball,94.3,518692,,5.0,L,0,1,2022,-0.15,2.82,2,outside
7010,2022-09-22,FF,4-Seam Fastball,94.7,518692,,13.0,L,0,0,2022,-1.03,2.43,1,outside
7011,2022-09-22,FF,4-Seam Fastball,93.4,607208,strikeout,11.0,R,2,2,2022,-0.87,2.75,5,inside
7012,2022-09-22,FF,4-Seam Fastball,93.1,607208,,11.0,R,1,2,2022,-0.62,3.97,4,inside
7013,2022-09-22,FC,Cutter,89.9,607208,,13.0,R,1,1,2022,-0.17,1.46,3,inside
7014,2022-09-22,FC,Cutter,90.2,607208,,14.0,R,0,1,2022,0.79,0.99,2,outside
7015,2022-09-22,KC,Knuckle Curve,82.2,607208,,7.0,R,0,0,2022,-0.52,1.84,1,inside
7016,2022-09-22,KC,Knuckle Curve,83.4,641355,strikeout,13.0,L,1,2,2022,-0.52,1.51,4,outside
7017,2022-09-22,KC,Knuckle Curve,83.0,641355,,13.0,L,1,1,2022,-0.36,1.63,3,outside
7018,2022-09-22,FF,4-Seam Fastball,94.6,641355,,13.0,L,1,0,2022,-1.08,2.41,2,outside
7019,2022-09-22,KC,Knuckle Curve,82.9,641355,,13.0,L,0,0,2022,-0.56,1.55,1,outside
7020,2022-09-22,FF,4-Seam Fastball,94.0,572204,strikeout,12.0,R,2,2,2022,0.52,3.79,5,outside
7021,2022-09-22,KC,Knuckle Curve,82.7,572204,,13.0,R,1,2,2022,-0.42,1.36,4,inside
7022,2022-09-22,KC,Knuckle Curve,81.7,572204,,13.0,R,0,2,2022,-0.01,0.97,3,inside
7023,2022-09-22,KC,Knuckle Curve,81.9,572204,,6.0,R,0,1,2022,0.49,2.02,2,outside
7024,2022-09-22,FF,4-Seam Fastball,93.8,572204,,6.0,R,0,0,2022,0.52,2.21,1,outside
7025,2022-09-22,FC,Cutter,90.0,666158,strikeout,12.0,L,1,2,2022,1.21,2.67,5,inside
7026,2022-09-22,KC,Knuckle Curve,81.9,666158,,9.0,L,1,2,2022,0.74,1.81,4,inside
7027,2022-09-22,KC,Knuckle Curve,82.1,666158,,14.0,L,0,2,2022,1.22,-0.02,3,inside
7028,2022-09-22,FF,4-Seam Fastball,91.2,666158,,11.0,L,0,1,2022,-0.11,3.42,2,outside
7029,2022-09-22,FF,4-Seam Fastball,92.4,666158,,5.0,L,0,0,2022,-0.26,2.37,1,outside
7030,2022-09-22,KC,Knuckle Curve,83.2,608336,strikeout,14.0,L,1,2,2022,0.18,0.23,4,inside
7031,2022-09-22,KC,Knuckle Curve,83.6,608336,,14.0,L,1,1,2022,0.36,1.53,3,inside
7032,2022-09-22,FF,4-Seam Fastball,94.3,608336,,12.0,L,0,1,2022,1.26,3.64,2,inside
7033,2022-09-22,KC,Knuckle Curve,83.1,608336,,8.0,L,0,0,2022,0.24,1.77,1,inside
7034,2022-09-22,FC,Cutter,89.2,457759,field_out,5.0,R,2,2,2022,0.02,2.55,10,outside
7035,2022-09-22,FF,4-Seam Fastball,95.1,457759,,5.0,R,2,2,2022,0.22,2.38,9,outside
7036,2022-09-22,FC,Cutter,89.1,457759,,9.0,R,2,2,2022,0.8,1.93,8,outside
7037,2022-09-22,KC,Knuckle Curve,82.0,457759,,4.0,R,2,2,2022,-0.81,2.48,7,inside
7038,2022-09-22,FF,4-Seam Fastball,94.5,457759,,7.0,R,2,2,2022,-0.4,2.02,6,inside
7039,2022-09-22,FF,4-Seam Fastball,93.1,457759,,1.0,R,2,2,2022,-0.51,3.06,5,inside
7040,2022-09-22,FC,Cutter,90.3,457759,,14.0,R,1,2,2022,1.93,0.47,4,outside
